Year,HOUR-PST,Avg Global Horizontal [W/m^2],,Grid Elecricity Price（$/kWh）
2016,4,0,0,0.06
2016,5,0.0278,25,0.06
2016,6,0.0162,25,0.06
2016,7,7.7147,25,0.06
2016,8,60.6049,75,0.06
2016,9,246.3461,225,0.06
2016,10,420.3118,425,0.06
2016,11,518.0081,525,0.06
2016,12,636.3202,625,0.06
2016,13,616.4183,625,0.06
2016,14,535.1995,525,0.06
2016,15,383.6196,375,0.06
2016,16,144.924,125,0.06
2016,17,24.1674,25,0.09
2016,18,0.18,25,0.09
2016,19,0.0263,25,0.09
2016,20,0.0742,25,0.09
2016,21,0.0641,25,0.09
2016,22,0.0688,25,0.06
2016,23,0,0,0.06
2016,0,0.0618,25,0.06
2016,1,0.0773,25,0.06
2016,2,0.0155,25,0.06
2016,3,0.078,25,0.06
2016,4,0.0502,25,0.06
2016,5,0.0719,25,0.06
2016,6,0.0634,25,0.06
2016,7,7.4685,25,0.06
2016,8,50.0104,75,0.06
2016,9,109.3701,125,0.06
2016,10,167.9055,175,0.06
2016,11,276.7228,275,0.06
2016,12,315.3737,325,0.06
2016,13,323.1455,325,0.06
2016,14,462.1973,475,0.06
2016,15,394.1055,375,0.06
2016,16,220.1738,225,0.06
2016,17,47.7032,25,0.09
2016,18,0.3104,25,0.09
2016,19,0.0317,25,0.09
2016,20,0.0711,25,0.09
2016,21,0.0379,25,0.09
2016,22,0.061,25,0.06
2016,23,0.0023,25,0.06
2016,0,0.0842,25,0.06
2016,1,0.0688,25,0.06
2016,2,0.061,25,0.06
2016,3,0.0587,25,0.06
2016,4,0.0541,25,0.06
2016,5,0.0549,25,0.06
2016,6,0.0564,25,0.06
2016,7,2.4717,25,0.06
2016,8,43.3346,25,0.06
2016,9,104.0835,125,0.06
2016,10,128.7663,125,0.06
2016,11,205.8167,225,0.06
2016,12,200.8443,225,0.06
2016,13,167.3554,175,0.06
2016,14,211.4932,225,0.06
2016,15,245.1731,225,0.06
2016,16,193.4373,175,0.06
2016,17,22.8243,25,0.09
2016,18,0.1537,25,0.09
2016,19,0.0324,25,0.09
2016,20,0.024,25,0.09
2016,21,0.051,25,0.09
2016,22,0.0394,25,0.06
2016,23,0.034,25,0.06
2016,0,0.0317,25,0.06
2016,1,0.0456,25,0.06
2016,2,0.0394,25,0.06
2016,3,0.0494,25,0.06
2016,4,0.0402,25,0.06
2016,5,0.0595,25,0.06
2016,6,0.0579,25,0.06
2016,7,4.0531,25,0.06
2016,8,61.129,75,0.06
2016,9,179.4028,175,0.06
2016,10,281.1227,275,0.06
2016,11,630.5979,625,0.06
2016,12,488.2479,475,0.06
2016,13,589.9913,575,0.06
2016,14,513.1014,525,0.06
2016,15,381.6857,375,0.06
2016,16,212.5518,225,0.06
2016,17,44.3332,25,0.09
2016,18,0.2456,25,0.09
2016,19,0.0433,25,0.09
2016,20,0.0603,25,0.09
2016,21,0.0703,25,0.09
2016,22,0.0842,25,0.06
2016,23,0.058,25,0.06
2016,0,0.017,25,0.06
2016,1,0,0,0.06
2016,2,0.0549,25,0.06
2016,3,0.0935,25,0.06
2016,4,0.0495,25,0.06
2016,5,0.1136,25,0.06
2016,6,0.1291,25,0.06
2016,7,13.9626,25,0.06
2016,8,94.021,75,0.06
2016,9,150.4145,175,0.06
2016,10,195.5927,175,0.06
2016,11,350.436,375,0.06
2016,12,362.9657,375,0.06
2016,13,466.2391,475,0.06
2016,14,294.5359,275,0.06
2016,15,134.4144,125,0.06
2016,16,88.8639,75,0.06
2016,17,27.3189,25,0.09
2016,18,0.1877,25,0.09
2016,19,0.051,25,0.09
2016,20,0.0409,25,0.09
2016,21,0.0425,25,0.09
2016,22,0.0348,25,0.06
2016,23,0.0479,25,0.06
2016,0,0.0301,25,0.06
2016,1,0.0433,25,0.06
2016,2,0.0278,25,0.06
2016,3,0.0263,25,0.06
2016,4,0.0301,25,0.06
2016,5,0.0386,25,0.06
2016,6,0.0417,25,0.06
2016,7,5.7153,25,0.06
2016,8,106.5265,125,0.06
2016,9,145.1507,125,0.06
2016,10,259.1104,275,0.06
2016,11,401.3952,425,0.06
2016,12,464.9931,475,0.06
2016,13,569.755,575,0.06
2016,14,494.1864,475,0.06
2016,15,360.4707,375,0.06
2016,16,204.0236,225,0.06
2016,17,39.7808,25,0.09
2016,18,0.1012,25,0.09
2016,19,0.0324,25,0.09
2016,20,0.0494,25,0.09
2016,21,0.051,25,0.09
2016,22,0.0494,25,0.06
2016,23,0.068,25,0.06
2016,0,0.0726,25,0.06
2016,1,0.068,25,0.06
2016,2,0.0935,25,0.06
2016,3,0.0866,25,0.06
2016,4,0.0788,25,0.06
2016,5,0.0696,25,0.06
2016,6,0.0897,25,0.06
2016,7,8.85,25,0.06
2016,8,70.7974,75,0.06
2016,9,133.0859,125,0.06
2016,10,234.1671,225,0.06
2016,11,485.5838,475,0.06
2016,12,605.4502,625,0.06
2016,13,574.2732,575,0.06
2016,14,451.9049,475,0.06
2016,15,354.6521,375,0.06
2016,16,181.2533,175,0.06
2016,17,33.5576,25,0.09
2016,18,0.0433,25,0.09
2016,19,0.0456,25,0.09
2016,20,0.0595,25,0.09
2016,21,0.0579,25,0.09
2016,22,0.0804,25,0.06
2016,23,0.0896,25,0.06
2016,0,0.0046,25,0.06
2016,1,0.0649,25,0.06
2016,2,0.0595,25,0.06
2016,3,0.0278,25,0.06
2016,4,0,0,0.06
2016,5,0,0,0.06
2016,6,0.0943,25,0.06
2016,7,16.6587,25,0.06
2016,8,132.0391,125,0.06
2016,9,307.394,325,0.06
2016,10,469.851,475,0.06
2016,11,570.9519,575,0.06
2016,12,653.1895,675,0.06
2016,13,565.222,575,0.06
2016,14,546.2486,525,0.06
2016,15,329.2063,325,0.06
2016,16,162.2462,175,0.06
2016,17,25.9197,25,0.09
2016,18,0.0757,25,0.09
2016,19,0.0664,25,0.09
2016,20,0.0448,25,0.09
2016,21,0.0309,25,0.09
2016,22,0.0835,25,0.06
2016,23,0.1399,25,0.06
2016,0,0.1414,25,0.06
2016,1,0.143,25,0.06
2016,2,0.126,25,0.06
2016,3,0.1461,25,0.06
2016,4,0.1414,25,0.06
2016,5,0.0394,25,0.06
2016,6,0.0054,25,0.06
2016,7,8.8543,25,0.06
2016,8,157.8725,175,0.06
2016,9,337.8906,325,0.06
2016,10,487.8909,475,0.06
2016,11,584.8256,575,0.06
2016,12,623.2986,625,0.06
2016,13,601.6977,625,0.06
2016,14,492.9735,475,0.06
2016,15,325.7239,325,0.06
2016,16,186.1707,175,0.06
2016,17,42.3346,25,0.09
2016,18,0.0556,25,0.09
2016,19,0.0317,25,0.09
2016,20,0.0533,25,0.09
2016,21,0.0216,25,0.09
2016,22,0.092,25,0.06
2016,23,0.0974,25,0.06
2016,0,0.1128,25,0.06
2016,1,0.0263,25,0.06
2016,2,0.102,25,0.06
2016,3,0.136,25,0.06
2016,4,0.1368,25,0.06
2016,5,0.1221,25,0.06
2016,6,0.1407,25,0.06
2016,7,14.8887,25,0.06
2016,8,184.4729,175,0.06
2016,9,274.3494,275,0.06
2016,10,371.8743,375,0.06
2016,11,590.5128,575,0.06
2016,12,305.2884,325,0.06
2016,13,439.8393,425,0.06
2016,14,335.3787,325,0.06
2016,15,274.2642,275,0.06
2016,16,143.5808,125,0.06
2016,17,55.176,75,0.09
2016,18,0.1491,25,0.09
2016,19,0.0564,25,0.09
2016,20,0.0525,25,0.09
2016,21,0,0,0.09
2016,22,0.0263,25,0.06
2016,23,0.1298,25,0.06
2016,0,0.1074,25,0.06
2016,1,0.0093,25,0.06
2016,2,0.0062,25,0.06
2016,3,0.0131,25,0.06
2016,4,0.1399,25,0.06
2016,5,0.1067,25,0.06
2016,6,0.0665,25,0.06
2016,7,3.9676,25,0.06
2016,8,126.6364,125,0.06
2016,9,331.6969,325,0.06
2016,10,426.4573,425,0.06
2016,11,583.908,575,0.06
2016,12,593.5953,575,0.06
2016,13,592.4473,575,0.06
2016,14,507.8208,525,0.06
2016,15,374.6639,375,0.06
2016,16,207.7855,225,0.06
2016,17,38.3523,25,0.09
2016,18,0.1313,25,0.09
2016,19,0.0549,25,0.09
2016,20,0.0541,25,0.09
2016,21,0.0541,25,0.09
2016,22,0.0626,25,0.06
2016,23,0.0618,25,0.06
2016,0,0.0742,25,0.06
2016,1,0,0,0.06
2016,2,0.0966,25,0.06
2016,3,0.1182,25,0.06
2016,4,0.0951,25,0.06
2016,5,0.068,25,0.06
2016,6,0.1306,25,0.06
2016,7,8.372,25,0.06
2016,8,134.7891,125,0.06
2016,9,306.2267,325,0.06
2016,10,454.9751,475,0.06
2016,11,567.5193,575,0.06
2016,12,415.2993,425,0.06
2016,13,398.2884,375,0.06
2016,14,374.6746,375,0.06
2016,15,126.3998,125,0.06
2016,16,47.283,25,0.06
2016,17,12.7046,25,0.09
2016,18,0.0958,25,0.09
2016,19,0.0641,25,0.09
2016,20,0.0402,25,0.09
2016,21,0.0525,25,0.09
2016,22,0.0618,25,0.06
2016,23,0.0525,25,0.06
2016,0,0.0556,25,0.06
2016,1,0.0804,25,0.06
2016,2,0.0541,25,0.06
2016,3,0.0757,25,0.06
2016,4,0.1036,25,0.06
2016,5,0.0711,25,0.06
2016,6,0.1051,25,0.06
2016,7,7.4623,25,0.06
2016,8,134.6414,125,0.06
2016,9,308.91,325,0.06
2016,10,457.0639,475,0.06
2016,11,553.1731,575,0.06
2016,12,590.072,575,0.06
2016,13,569.9293,575,0.06
2016,14,493.3787,475,0.06
2016,15,365.2226,375,0.06
2016,16,197.6815,175,0.06
2016,17,34.7037,25,0.09
2016,18,0.078,25,0.09
2016,19,0.0402,25,0.09
2016,20,0.0711,25,0.09
2016,21,0.0641,25,0.09
2016,22,0.0804,25,0.06
2016,23,0.1028,25,0.06
2016,0,0.085,25,0.06
2016,1,0.119,25,0.06
2016,2,0.1306,25,0.06
2016,3,0,0,0.06
2016,4,0.0216,25,0.06
2016,5,0.1291,25,0.06
2016,6,0.143,25,0.06
2016,7,7.1333,25,0.06
2016,8,133.5288,125,0.06
2016,9,309.6971,325,0.06
2016,10,463.3261,475,0.06
2016,11,522.4903,525,0.06
2016,12,573.6917,575,0.06
2016,13,528.1323,525,0.06
2016,14,480.6857,475,0.06
2016,15,358.6642,375,0.06
2016,16,203.1608,225,0.06
2016,17,38.5202,25,0.09
2016,18,0.1514,25,0.09
2016,19,0.0054,25,0.09
2016,20,0.0487,25,0.09
2016,21,0.0603,25,0.09
2016,22,0.0695,25,0.06
2016,23,0.0332,25,0.06
2016,0,0.0371,25,0.06
2016,1,0.1051,25,0.06
2016,2,0.1036,25,0.06
2016,3,0.0618,25,0.06
2016,4,0.0533,25,0.06
2016,5,0.0448,25,0.06
2016,6,0.0734,25,0.06
2016,7,8.5214,25,0.06
2016,8,105.1421,125,0.06
2016,9,264.4954,275,0.06
2016,10,359.1164,375,0.06
2016,11,508.1731,525,0.06
2016,12,563.6411,575,0.06
2016,13,586.3804,575,0.06
2016,14,491.3552,475,0.06
2016,15,315.251,325,0.06
2016,16,173.5445,175,0.06
2016,17,46.4582,25,0.09
2016,18,0.2262,25,0.09
2016,19,0.0239,25,0.09
2016,20,0.0162,25,0.09
2016,21,0.0216,25,0.09
2016,22,0,0,0.06
2016,23,0.0417,25,0.06
2016,0,0.0788,25,0.06
2016,1,0.0966,25,0.06
2016,2,0.034,25,0.06
2016,3,0.0842,25,0.06
2016,4,0.1043,25,0.06
2016,5,0.1213,25,0.06
2016,6,0.1043,25,0.06
2016,7,6.1574,25,0.06
2016,8,129.124,125,0.06
2016,9,312.148,325,0.06
2016,10,464.8459,475,0.06
2016,11,558.7813,575,0.06
2016,12,602.7821,625,0.06
2016,13,590.5728,575,0.06
2016,14,511.0968,525,0.06
2016,15,379.8783,375,0.06
2016,16,210.9332,225,0.06
2016,17,37.0851,25,0.09
2016,18,0.0942,25,0.09
2016,19,0.0216,25,0.09
2016,20,0.0379,25,0.09
2016,21,0.0394,25,0.09
2016,22,0.0564,25,0.06
2016,23,0.0634,25,0.06
2016,0,0.0046,25,0.06
2016,1,0.0363,25,0.06
2016,2,0.0696,25,0.06
2016,3,0.0603,25,0.06
2016,4,0,0,0.06
2016,5,0,0,0.06
2016,6,0.0742,25,0.06
2016,7,6.0237,25,0.06
2016,8,138.8526,125,0.06
2016,9,318.0819,325,0.06
2016,10,465.8743,475,0.06
2016,11,566.2789,575,0.06
2016,12,608.2049,625,0.06
2016,13,585.6045,575,0.06
2016,14,506.6569,525,0.06
2016,15,378.8642,375,0.06
2016,16,210.8513,225,0.06
2016,17,36.4344,25,0.09
2016,18,0.0811,25,0.09
2016,19,0.0247,25,0.09
2016,20,0.0487,25,0.09
2016,21,0.0039,25,0.09
2016,22,0.0634,25,0.06
2016,23,0.1012,25,0.06
2016,0,0.1167,25,0.06
2016,1,0.0842,25,0.06
2016,2,0.0193,25,0.06
2016,3,0.0688,25,0.06
2016,4,0.0927,25,0.06
2016,5,0.1438,25,0.06
2016,6,0.1438,25,0.06
2016,7,5.1505,25,0.06
2016,8,130.8098,125,0.06
2016,9,305.5071,325,0.06
2016,10,452.5049,475,0.06
2016,11,552.3429,575,0.06
2016,12,595.2363,575,0.06
2016,13,577.8152,575,0.06
2016,14,500.7463,525,0.06
2016,15,372.871,375,0.06
2016,16,206.9372,225,0.06
2016,17,35.1182,25,0.09
2016,18,0.0927,25,0.09
2016,19,0.0239,25,0.09
2016,20,0.0549,25,0.09
2016,21,0.0518,25,0.09
2016,22,0.0819,25,0.06
2016,23,0.078,25,0.06
2016,0,0.085,25,0.06
2016,1,0.0765,25,0.06
2016,2,0.0711,25,0.06
2016,3,0.0664,25,0.06
2016,4,0.0386,25,0.06
2016,5,0.0448,25,0.06
2016,6,0.0549,25,0.06
2016,7,4.8705,25,0.06
2016,8,131.4831,125,0.06
2016,9,309.1212,325,0.06
2016,10,450.7249,475,0.06
2016,11,539.9778,525,0.06
2016,12,604.896,625,0.06
2016,13,576.7251,575,0.06
2016,14,515.1218,525,0.06
2016,15,386.5144,375,0.06
2016,16,211.5028,225,0.06
2016,17,37.2175,25,0.09
2016,18,0.0872,25,0.09
2016,19,0.0185,25,0.09
2016,20,0.0348,25,0.09
2016,21,0.0471,25,0.09
2016,22,0.051,25,0.06
2016,23,0.0711,25,0.06
2016,0,0.0572,25,0.06
2016,1,0.0796,25,0.06
2016,2,0.0155,25,0.06
2016,3,0.0271,25,0.06
2016,4,0.0951,25,0.06
2016,5,0.0672,25,0.06
2016,6,0.0626,25,0.06
2016,7,4.5959,25,0.06
2016,8,122.5476,125,0.06
2016,9,299.2075,275,0.06
2016,10,445.4327,425,0.06
2016,11,545.0049,525,0.06
2016,12,585.0996,575,0.06
2016,13,576.5951,575,0.06
2016,14,503.0441,525,0.06
2016,15,372.7372,375,0.06
2016,16,202.7078,225,0.06
2016,17,34.2936,25,0.09
2016,18,0.0919,25,0.09
2016,19,0.0286,25,0.09
2016,20,0.0371,25,0.09
2016,21,0.0657,25,0.09
2016,22,0.0943,25,0.06
2016,23,0.0896,25,0.06
2016,0,0.0541,25,0.06
2016,1,0,0,0.06
2016,2,0.1005,25,0.06
2016,3,0.1353,25,0.06
2016,4,0.0734,25,0.06
2016,5,0.1144,25,0.06
2016,6,0.1368,25,0.06
2016,7,1.8552,25,0.06
2016,8,37.3101,25,0.06
2016,9,127.791,125,0.06
2016,10,374.7067,375,0.06
2016,11,510.4642,525,0.06
2016,12,571.0503,575,0.06
2016,13,545.0014,525,0.06
2016,14,480.8925,475,0.06
2016,15,350.4487,375,0.06
2016,16,161.2123,175,0.06
2016,17,23.2131,25,0.09
2016,18,0.0827,25,0.09
2016,19,0.0556,25,0.09
2016,20,0.0649,25,0.09
2016,21,0.0664,25,0.09
2016,22,0.068,25,0.06
2016,23,0,0,0.06
2016,0,0.0201,25,0.06
2016,1,0.068,25,0.06
2016,2,0.0804,25,0.06
2016,3,0.0572,25,0.06
2016,4,0.0587,25,0.06
2016,5,0.0579,25,0.06
2016,6,0.0456,25,0.06
2016,7,2.0781,25,0.06
2016,8,67.9941,75,0.06
2016,9,65.2164,75,0.06
2016,10,69.1046,75,0.06
2016,11,107.4393,125,0.06
2016,12,298.4839,275,0.06
2016,13,136.4864,125,0.06
2016,14,96.9433,75,0.06
2016,15,149.3519,125,0.06
2016,16,44.6683,25,0.06
2016,17,39.4079,25,0.09
2016,18,0.0641,25,0.09
2016,19,0.0549,25,0.09
2016,20,0.0556,25,0.09
2016,21,0.0471,25,0.09
2016,22,0.0494,25,0.06
2016,23,0.034,25,0.06
2016,0,0.1423,25,0.06
2016,1,0.0386,25,0.06
2016,2,0.0649,25,0.06
2016,3,0.0611,25,0.06
2016,4,0.0804,25,0.06
2016,5,0.0812,25,0.06
2016,6,0.0719,25,0.06
2016,7,2.1048,25,0.06
2016,8,59.6841,75,0.06
2016,9,140.2129,125,0.06
2016,10,213.0507,225,0.06
2016,11,270.5293,275,0.06
2016,12,294.0054,275,0.06
2016,13,266.6282,275,0.06
2016,14,198.5511,175,0.06
2016,15,140.999,125,0.06
2016,16,70.6976,75,0.06
2016,17,9.3451,25,0.09
2016,18,0.0247,25,0.09
2016,19,0.024,25,0.09
2016,20,0.0294,25,0.09
2016,21,0.0332,25,0.09
2016,22,0.034,25,0.06
2016,23,0.0363,25,0.06
2016,0,0.0448,25,0.06
2016,1,0.0332,25,0.06
2016,2,0.0255,25,0.06
2016,3,0.0232,25,0.06
2016,4,0.0263,25,0.06
2016,5,0.0263,25,0.06
2016,6,0.0309,25,0.06
2016,7,0.4383,25,0.06
2016,8,6.0386,25,0.06
2016,9,32.6972,25,0.06
2016,10,44.7734,25,0.06
2016,11,30.2306,25,0.06
2016,12,32.2889,25,0.06
2016,13,31.522,25,0.06
2016,14,30.4278,25,0.06
2016,15,27.2516,25,0.06
2016,16,25.4031,25,0.06
2016,17,3.7376,25,0.09
2016,18,0.041,25,0.09
2016,19,0.0332,25,0.09
2016,20,0.0479,25,0.09
2016,21,0.0255,25,0.09
2016,22,0.0394,25,0.06
2016,23,0.0379,25,0.06
2016,0,0.0278,25,0.06
2016,1,0.0286,25,0.06
2016,2,0.0286,25,0.06
2016,3,0.0263,25,0.06
2016,4,0.0255,25,0.06
2016,5,0.0278,25,0.06
2016,6,0.027,25,0.06
2016,7,1.2311,25,0.06
2016,8,38.7768,25,0.06
2016,9,47.5137,25,0.06
2016,10,62.448,75,0.06
2016,11,134.0023,125,0.06
2016,12,96.5178,75,0.06
2016,13,90.3337,75,0.06
2016,14,50.2021,75,0.06
2016,15,80.863,75,0.06
2016,16,42.4579,25,0.06
2016,17,2.9602,25,0.09
2016,18,0,0,0.09
2016,19,5.3076,25,0.09
2016,20,0.0201,25,0.09
2016,21,0.0301,25,0.09
2016,22,0.0294,25,0.06
2016,23,0.0379,25,0.06
2016,0,0.0348,25,0.06
2016,1,0.0224,25,0.06
2016,2,0.01,25,0.06
2016,3,0.0015,25,0.06
2016,4,0.0008,25,0.06
2016,5,0.0015,25,0.06
2016,6,0,0,0.06
2016,7,50.206,75,0.06
2016,8,115.6125,125,0.06
2016,9,170.8383,175,0.06
2016,10,389.1114,375,0.06
2016,11,507.963,525,0.06
2016,12,519.6714,525,0.06
2016,13,533.5506,525,0.06
2016,14,452.69,475,0.06
2016,15,344.4373,325,0.06
2016,16,185.8971,175,0.06
2016,17,28.0067,25,0.09
2016,18,0.0124,25,0.09
2016,19,0.0139,25,0.09
2016,20,0.0263,25,0.09
2016,21,0.0309,25,0.09
2016,22,0.0247,25,0.06
2016,23,0.0309,25,0.06
2016,0,0.0386,25,0.06
2016,1,0.044,25,0.06
2016,2,0.0495,25,0.06
2016,3,0.0062,25,0.06
2016,4,0.0023,25,0.06
2016,5,0.0062,25,0.06
2016,6,0.007,25,0.06
2016,7,9.4352,25,0.06
2016,8,170.8303,175,0.06
2016,9,170.8383,175,0.06
2016,10,227.9131,225,0.06
2016,11,259.877,275,0.06
2016,12,266.0394,275,0.06
2016,13,206.5181,225,0.06
2016,14,182.0456,175,0.06
2016,15,192.4102,175,0.06
2016,16,111.2623,125,0.06
2016,17,17.3425,25,0.09
2016,18,0.075,25,0.09
2016,19,0.0309,25,0.09
2016,20,0.0193,25,0.09
2016,21,0.0727,25,0.09
2016,22,0.0587,25,0.06
2016,23,0.0587,25,0.06
2016,0,0.0711,25,0.06
2016,1,0.0866,25,0.06
2016,2,0.0758,25,0.06
2016,3,0.0719,25,0.06
2016,4,0.0796,25,0.06
2016,5,0.092,25,0.06
2016,6,0.0742,25,0.06
2016,7,0.245,25,0.06
2016,8,130.0534,125,0.06
2016,9,253.7631,275,0.06
2016,10,399.3279,375,0.06
2016,11,502.4087,525,0.06
2016,12,548.3012,525,0.06
2016,13,528.1224,525,0.06
2016,14,454.3964,475,0.06
2016,15,339.8835,325,0.06
2016,16,179.2934,175,0.06
2016,17,28.1062,25,0.09
2016,18,0.0471,25,0.09
2016,19,0.0216,25,0.09
2016,20,0.027,25,0.09
2016,21,0.027,25,0.09
2016,22,0.0417,25,0.06
2016,23,0.0518,25,0.06
2016,0,0.0433,25,0.06
2016,1,0.0387,25,0.06
2016,2,0.0464,25,0.06
2016,3,0.0533,25,0.06
2016,4,0.051,25,0.06
2016,5,0.0611,25,0.06
2016,6,0.0595,25,0.06
2016,7,2.9621,25,0.06
2016,8,112.9193,125,0.06
2016,9,198.5529,175,0.06
2016,10,252.6911,275,0.06
2016,11,364.6882,375,0.06
2016,12,406.577,425,0.06
2016,13,521.4332,525,0.06
2016,14,314.9371,325,0.06
2016,15,256.7014,275,0.06
2016,16,179.8324,175,0.06
2016,17,22.8906,25,0.09
2016,18,0.0402,25,0.09
2016,19,0.0301,25,0.09
2016,20,0.0201,25,0.09
2016,21,0.0301,25,0.09
2016,22,0.0294,25,0.06
2016,23,0.0379,25,0.06
2016,0,0.0348,25,0.06
2016,1,0.0224,25,0.06
2016,2,0.01,25,0.06
2016,3,0.0015,25,0.06
2016,4,0.0008,25,0.06
2016,5,0.0015,25,0.06
2016,6,0,0,0.06
2016,7,50.206,75,0.06
2016,8,134.3978,125,0.06
2016,9,256.3379,275,0.06
2016,10,393.5535,375,0.06
2016,11,511.9336,525,0.06
2016,12,541.6749,525,0.06
2016,13,540.5709,525,0.06
2016,14,471.9937,475,0.06
2016,15,354.0373,375,0.06
2016,16,200.2235,225,0.06
2016,17,31.3837,25,0.09
2016,18,0.0517,25,0.09
2016,19,0.0131,25,0.09
2016,20,0.0209,25,0.09
2016,21,0.0317,25,0.09
2016,22,0.0479,25,0.06
2016,23,0.0471,25,0.06
2016,0,0.0386,25,0.06
2016,1,0.0448,25,0.06
2016,2,0.0495,25,0.06
2016,3,0.0502,25,0.06
2016,4,0.0549,25,0.06
2016,5,0.068,25,0.06
2016,6,0.0549,25,0.06
2016,7,1.6215,25,0.06
2016,8,89.1829,75,0.06
2016,9,254.4661,275,0.06
2016,10,402.092,425,0.06
2016,11,508.8739,525,0.06
2016,12,553.7482,575,0.06
2016,13,538.1885,525,0.06
2016,14,468.0955,475,0.06
2016,15,348.6982,325,0.06
2016,16,185.061,175,0.06
2016,17,21.6591,25,0.09
2016,18,0.0533,25,0.09
2016,19,0.0201,25,0.09
2016,20,0.027,25,0.09
2016,21,0.0518,25,0.09
2016,22,0.0533,25,0.06
2016,23,0.0502,25,0.06
2016,0,0.0688,25,0.06
2016,1,0.092,25,0.06
2016,2,0.092,25,0.06
2016,3,0.0626,25,0.06
2016,4,0.1028,25,0.06
2016,5,0.0788,25,0.06
2016,6,0.0812,25,0.06
2016,7,1.6126,25,0.06
2016,8,32.9986,25,0.06
2016,9,113.7714,125,0.06
2016,10,352.1823,375,0.06
2016,11,451.7837,475,0.06
2016,12,430.4533,425,0.06
2016,13,357.6832,375,0.06
2016,14,275.9495,275,0.06
2016,15,278.9476,275,0.06
2016,16,112.1378,125,0.06
2016,17,17.7653,25,0.09
2016,18,0.0471,25,0.09
2016,19,0.0278,25,0.09
2016,20,0.0471,25,0.09
2016,21,0.0495,25,0.09
2016,22,0.0533,25,0.06
2016,23,0.0572,25,0.06
2016,0,0.0556,25,0.06
2016,1,0.0549,25,0.06
2016,2,0.0549,25,0.06
2016,3,0.0464,25,0.06
2016,4,0.0525,25,0.06
2016,5,0.0479,25,0.06
2016,6,0.034,25,0.06
2016,7,0.4875,25,0.06
2016,8,35.1133,25,0.06
2016,9,147.7422,125,0.06
2016,10,163.7041,175,0.06
2016,11,152.0156,175,0.06
2016,12,132.4988,125,0.06
2016,13,138.415,125,0.06
2016,14,143.4128,125,0.06
2016,15,114.662,125,0.06
2016,16,60.7683,75,0.06
2016,17,8.3567,25,0.09
2016,18,0.0309,25,0.09
2016,19,0.0209,25,0.09
2016,20,0.0216,25,0.09
2016,21,0.0193,25,0.09
2016,22,0.0155,25,0.06
2016,23,0.0185,25,0.06
2016,0,0.0015,25,0.06
2016,1,0.0023,25,0.06
2016,2,0,0,0.06
2016,3,0.0008,25,0.06
2016,4,0.0008,25,0.06
2016,5,63.9736,75,0.06
2016,6,0.0255,25,0.06
2016,7,2.0974,25,0.06
2016,8,96.2142,75,0.06
2016,9,184.4603,175,0.06
2016,10,352.377,375,0.06
2016,11,434.5717,425,0.06
2016,12,546.9745,525,0.06
2016,13,506.5034,525,0.06
2016,14,423.6241,425,0.06
2016,15,347.3384,325,0.06
2016,16,130.0968,125,0.06
2016,17,28.7677,25,0.09
2016,18,0.0657,25,0.09
2016,19,0.0379,25,0.09
2016,20,0.068,25,0.09
2016,21,0.0595,25,0.09
2016,22,0.075,25,0.06
2016,23,0.075,25,0.06
2016,0,0.0642,25,0.06
2016,1,0.0827,25,0.06
2016,2,0.0843,25,0.06
2016,3,0.0812,25,0.06
2016,4,0.0889,25,0.06
2016,5,0.0247,25,0.06
2016,6,0.0147,25,0.06
2016,7,16.6219,25,0.06
2016,8,134.8753,125,0.06
2016,9,255.3563,275,0.06
2016,10,405.6111,425,0.06
2016,11,508.593,525,0.06
2016,12,559.2146,575,0.06
2016,13,550.4547,575,0.06
2016,14,484.3572,475,0.06
2016,15,358.7222,375,0.06
2016,16,196.0487,175,0.06
2016,17,32.7183,25,0.09
2016,18,0.1066,25,0.09
2016,19,0.0348,25,0.09
2016,20,0.0657,25,0.09
2016,21,0.0796,25,0.09
2016,22,0.0464,25,0.06
2016,23,0.0866,25,0.06
2016,0,0.1144,25,0.06
2016,1,0.0742,25,0.06
2016,2,0.1036,25,0.06
2016,3,0.1036,25,0.06
2016,4,0.0317,25,0.06
2016,5,0.1052,25,0.06
2016,6,0.0255,25,0.06
2016,7,2.0974,25,0.06
2016,8,96.2142,75,0.06
2016,9,184.4603,175,0.06
2016,10,342.5207,325,0.06
2016,11,502.3585,525,0.06
2016,12,534.8262,525,0.06
2016,13,474.0046,475,0.06
2016,14,356.08,375,0.06
2016,15,320.1103,325,0.06
2016,16,149.4355,125,0.06
2016,17,21.5948,25,0.09
2016,18,0.0765,25,0.09
2016,19,0.0533,25,0.09
2016,20,0.0549,25,0.09
2016,21,0.092,25,0.09
2016,22,0.0611,25,0.06
2016,23,0.075,25,0.06
2016,0,0.1423,25,0.06
2016,1,0.1407,25,0.06
2016,2,0.1013,25,0.06
2016,3,0.1291,25,0.06
2016,4,0.0518,25,0.06
2016,5,0.1152,25,0.06
2016,6,0.0936,25,0.06
2016,7,0.7928,25,0.06
2016,8,36.4062,25,0.06
2016,9,139.4599,125,0.06
2016,10,253.3944,275,0.06
2016,11,339.7122,325,0.06
2016,12,429.2358,425,0.06
2016,13,370.3164,375,0.06
2016,14,413.2495,425,0.06
2016,15,244.5641,225,0.06
2016,16,74.4622,75,0.06
2016,17,17.3425,25,0.09
2016,18,0.075,25,0.09
2016,19,0.0309,25,0.09
2016,20,0.0193,25,0.09
